id,tag
6090,Funny
6090,Comedy
6090,Classic
6120,Action
6120,Indie
6120,Beat 'em up
6120,Local Co-Op
6120,Side Scroller
6120,2D
6120,Platformer
6120,Gore
6120,Singleplayer
6120,Short
6120,Adventure
6200,Strategy
6200,Comedy
6200,Puzzle
6200,Simulation
6200,Classic
6200,Funny
6200,Singleplayer
6200,Tactical
6200,Sandbox
6200,Horror
6200,Great Soundtrack
6210,Strategy
6210,Simulation
6210,Management
6220,Racing
6220,Destruction
6220,Driving
6220,Multiplayer
6220,Arcade
6220,Classic
6220,Funny
6220,Action
6220,Singleplayer
6220,Great Soundtrack
6250,Strategy
6250,Action
6250,Grand Strategy
6250,Turn-Based Strategy
6250,World War II
6250,Historical
6270,Racing
6270,Simulation
6300,Adventure
6300,Female Protagonist
6300,Story Rich
6300,Fantasy
6300,Sci-fi
6300,RPG
6300,Third Person
6300,Singleplayer
6300,Futuristic
6300,Great Soundtrack
6310,Adventure
6310,Point &amp; Click
6310,Female Protagonist
6310,Story Rich
6310,Fantasy
6310,Classic
6310,Sci-fi
6310,Futuristic
6310,Singleplayer
6310,RPG
6310,Action
6310,Funny
6310,Cyberpunk
6310,Atmospheric
6310,Puzzle
6310,Great Soundtrack
6370,Free to Play
6370,Action
6370,MOBA
6370,Multiplayer
6370,Massively Multiplayer
6370,PvP
6370,RPG
6370,Fast-Paced
6400,Strategy
6400,Action
6400,RTS
6420,Strategy
6420,Simulation
6420,Space
6420,Sci-fi
6420,Indie
6420,RTS
6420,Singleplayer
6420,Atmospheric
6420,Multiplayer
6420,Moddable
6420,Cult Classic
6420,Classic
6420,Tactical
6420,Real Time Tactics
6510,Action
6510,Adventure
6510,Third-Person Shooter
6510,Mechs
6510,Sci-fi
6510,Shooter
6510,Third Person
6550,Action
6550,Hack and Slash
6550,Stylized
6550,Great Soundtrack
6550,Spectacle fighter
6550,Character Action Game
6550,Classic
6550,Difficult
6550,Singleplayer
6550,Third Person
6550,Beat 'em up
6550,Adventure
6550,Fantasy
6550,Story Rich
6600,Indie
6600,Casual
6600,Twin Stick Shooter
6600,Shoot 'Em Up
6600,Arcade
6600,Bullet Hell
6800,Strategy
6800,Action
6800,Stealth
6800,Tactical
6800,World War II
6800,Classic
6800,RTS
6800,Difficult
6800,Isometric
6800,Co-op
6800,Military
6810,Action
6810,Strategy
6810,World War II
6810,Tactical
6810,Stealth
6810,RTS
6810,Classic
6810,Military
6830,Strategy
6830,Tactical
6830,Action
6830,Stealth
6830,World War II
6830,Classic
6830,Co-op
6830,RTS
6830,Difficult
6830,Isometric
6830,Military
6840,Action
6840,Strategy
6840,Tactical
6840,Stealth
6840,World War II
6840,RTS
6840,Military
6840,Co-op
6850,Stealth
6850,Action
6850,Third Person
6850,Singleplayer
6850,Assassin
6850,Classic
6850,Shooter
6850,Sandbox
6850,FPS
6850,Difficult
6850,Great Soundtrack
6850,Adventure
6850,First-Person
6850,Gore
6860,Stealth
6860,Action
6860,Singleplayer
6860,Third Person
6860,Classic
6860,Assassin
6860,Great Soundtrack
6860,Third-Person Shooter
6860,Puzzle
6860,Cult Classic
6860,Sandbox
6860,Atmospheric
6860,Shooter
6860,Replay Value
6860,Difficult
6860,Crime
6860,Strategy
6860,First-Person
6860,Dark
6860,Simulation
6870,Action
6870,World War II
6870,Strategy
6870,Naval
6870,Multiplayer
6880,Action
6880,Open World
6880,Shooter
6880,Third Person
6880,Singleplayer
6880,Adventure
6880,Sandbox
6880,Third-Person Shooter
6880,Multiplayer
6880,Classic
6900,Stealth
6900,Action
6900,Classic
6900,Assassin
6900,Singleplayer
6900,Third Person
6900,Shooter
6900,Third-Person Shooter
6900,Difficult
6900,Sandbox
6900,Atmospheric
6910,Cyberpunk
6910,RPG
6910,Stealth
6910,Classic
6910,FPS
6910,Sci-fi
6910,Action
6910,Cult Classic
6910,Singleplayer
6910,Dystopian 
6910,Inventory Management
6910,Story Rich
6910,Great Soundtrack
6910,Moddable
6910,First-Person
6910,Atmospheric
6910,Conspiracy
6910,Shooter
6910,Action RPG
6910,Adventure
6920,Cyberpunk
6920,Action
6920,FPS
6920,RPG
6920,Sci-fi
6920,Singleplayer
6920,Stealth
6920,Transhumanism
6920,Female Protagonist
6920,First-Person
6920,Dystopian 
6920,Shooter
6920,Story Rich
6920,Atmospheric
6920,Classic
6920,Illuminati
6920,Action RPG
6980,Stealth
6980,Action
6980,Atmospheric
6980,Steampunk
6980,First-Person
6980,Classic
6980,Third Person
6980,Dark
6980,Story Rich
6980,Fantasy
6980,Adventure
6980,Horror
6980,Singleplayer
6980,Dark Fantasy
6980,Medieval
6980,Open World
7000,Adventure
7000,Action
7000,Female Protagonist
7000,Third Person
7000,Puzzle
7000,Platformer
7000,Lara Croft
7000,Singleplayer
7000,Shooter
7000,Action-Adventure
7000,Third-Person Shooter
7000,Controller
7010,Action
7010,Cyberpunk
7010,FPS
7020,Action
7020,Third-Person Shooter
7020,Third Person
7020,Sci-fi
7020,Shooter
7110,RPG
7110,Fantasy
7110,Story Rich
7110,Third Person
7110,Singleplayer
7110,Action
7110,Action RPG
7110,Martial Arts
7110,Female Protagonist
7110,Party-Based RPG
7110,Great Soundtrack
7110,Adventure
7110,Romance
7110,Choices Matter
7200,Racing
7200,Multiplayer
7200,Level Editor
7200,Time Attack
7200,Singleplayer
7200,Arcade
7200,Free to Play
7210,Adventure
7210,Point &amp; Click
7210,Mystery
7210,Singleplayer
7210,Puzzle
7220,Adventure
7220,Point &amp; Click
7220,Mystery
7260,RPG
7260,Hack and Slash
7260,Action
7340,Casual
7340,Indie
7340,Puzzle
7510,Action
7510,Hack and Slash
7510,Female Protagonist
7510,RPG
7510,Adventure
7510,Anime
7510,Singleplayer
7510,Fantasy
7510,Character Action Game
7510,Nudity
7520,RPG
7520,Open World
7520,Fantasy
7520,Third Person
7520,Exploration
7520,Singleplayer
7520,Crafting
7520,Multiplayer
7520,Co-op
7520,Action RPG
7520,Adventure
7520,Story Rich
7520,Hack and Slash
7520,Action
7520,Dark Fantasy
7520,Great Soundtrack
7520,Inventory Management
7520,Magic
7520,Atmospheric
7530,Strategy
7530,Tower Defense
7530,Fantasy
7600,Strategy
7600,Trains
7600,Management
7600,Simulation
7600,Economy
7600,Singleplayer
7600,Multiplayer
7600,Real-Time with Pause
7610,Strategy
7610,Management
7610,Trains
7610,Real-Time with Pause
7610,Simulation
7610,Classic
7610,Economy
7610,Singleplayer
7620,Strategy
7620,Management
7620,Trains
7620,Simulation
7620,Singleplayer
7620,Classic
7620,Economy
7650,Strategy
7650,Turn-Based
7650,Classic
7650,Sci-fi
7650,Turn-Based Strategy
7650,Tactical
7650,Aliens
7650,Difficult
7650,Underwater
7650,Turn-Based Tactics
7650,Lovecraftian
7650,Isometric
7650,Singleplayer
7650,Management
7650,Base-Building
7650,Horror
7660,Strategy
7660,Sci-fi
7660,Turn-Based
7660,Tactical
7660,Aliens
7660,Real-Time with Pause
7660,Classic
7660,Turn-Based Strategy
7660,Isometric
7660,Cyberpunk
7660,Singleplayer
7670,FPS
7670,Action
7670,Atmospheric
7670,Story Rich
7670,Singleplayer
7670,Steampunk
7670,Horror
7670,First-Person
7670,Shooter
7670,RPG
7670,Sci-fi
7670,Classic
7670,Adventure
7670,Political
7670,Dystopian 
7670,Underwater
7670,Dark
7670,Great Soundtrack
7670,Alternate History
7670,Action RPG
7730,Strategy
7730,Sci-fi
7730,Space
7730,Space Sim
7730,Singleplayer
7730,Flight
7760,Strategy
7760,Classic
7760,Turn-Based Strategy
7760,Sci-fi
7760,Turn-Based
7760,Tactical
7760,Aliens
7760,Singleplayer
7760,Difficult
7760,Turn-Based Tactics
7760,Isometric
7760,Simulation
7760,Base-Building
7760,Atmospheric
7760,Action
7760,Adventure
7760,1990's
7770,Strategy
7770,Shooter
7770,Third-Person Shooter
7770,Action
7770,Sci-fi
7830,Strategy
7830,World War II
7830,RTS
7830,Real Time Tactics
7830,Multiplayer
7830,Tactical
7830,Realistic
7830,Military
7830,Co-op
7830,Action
7830,Moddable
7830,War
7830,Simulation
7830,Level Editor
7840,Racing
7840,Action
7860,Action
7860,FPS
7860,World War I
7860,Horror
7860,Zombies
7860,Shooter
7860,Alternate History
7860,First-Person
7940,FPS
7940,Action
7940,Multiplayer
7940,Shooter
7940,Classic
7940,First-Person
7940,Singleplayer
7940,Military
7940,War
7940,Linear
7940,PvP
7940,Modern
7940,Great Soundtrack
7940,Moddable
7940,Story Rich
7940,Atmospheric
7940,Co-op
7940,Competitive
7940,Zombies
7940,Arcade
7970,Sports
7970,America
7970,Hunting
8000,Action
8000,Adventure
8000,Female Protagonist
8000,Third Person
8000,Puzzle
8000,Lara Croft
8000,Platformer
8000,Remake
8000,Singleplayer
8000,Classic
8000,Action-Adventure
8000,Dinosaurs
8000,Third-Person Shooter
8000,Parkour
8080,Action
8080,Third-Person Shooter
8080,Crime
8080,Shooter
8080,Third Person
8080,Local Co-Op
8080,Co-op
8080,Story Rich
8080,Atmospheric
8080,Violent
8080,Heist
8080,Singleplayer
8100,Action
8100,FPS
8100,Singleplayer
8100,Co-op
8100,Multiplayer
8140,Adventure
8140,Action
8140,Female Protagonist
8140,Third Person
8140,Lara Croft
8140,Puzzle
8140,Platformer
8140,Action-Adventure
8140,Singleplayer
8140,Shooter
8140,Third-Person Shooter
8140,Exploration
8140,Parkour
8140,Atmospheric
8170,Strategy
8170,World War II
8170,Action
8170,Naval
8170,Simulation
8170,RTS
8170,Multiplayer
8190,Open World
8190,Action
8190,Sandbox
8190,Third Person
8190,Adventure
8190,Multiplayer
8190,Third-Person Shooter
8190,Shooter
8190,Singleplayer
8190,Exploration
8190,Destruction
8190,Funny
8190,Moddable
8190,Co-op
8190,Atmospheric
8190,3D Vision
8190,Comedy
8190,Physics
8190,Massively Multiplayer
8190,FPS
8230,Adventure
8230,Action
8230,Free to Play
8230,Point &amp; Click
8230,Comedy
8310,Adventure
8310,Point &amp; Click
8320,Adventure
8320,Point &amp; Click
8330,Casual
8330,Card Game
8340,Adventure
8340,Point &amp; Click
8340,Comedy
8340,Funny
8340,Parody 
8340,Surreal
8340,Episodic
8400,Arcade
8400,Twin Stick Shooter
8400,Casual
8400,Retro
8400,Bullet Hell
8400,Singleplayer
8400,2D
8400,Indie
8400,Shoot 'Em Up
8400,Shooter
8400,Classic
8400,Arena Shooter
8400,Psychedelic
8400,Action
8500,Space
8500,Massively Multiplayer
8500,Sci-fi
8500,Sandbox
8500,MMORPG
8500,RPG
8500,Open World
8500,PvP
8500,Multiplayer
8500,Economy
8500,Simulation
8500,Strategy
8500,Space Sim
8500,Difficult
8500,Capitalism
8500,Tactical
8500,Action
8500,PvE
8500,Atmospheric
8500,Adventure
8600,Racing
8600,Simulation
8600,Driving
8600,Multiplayer
8600,Sports
8600,Singleplayer
8650,Racing
8650,Simulation
8660,Racing
8660,Simulation
8660,Driving
8660,Multiplayer
8660,Singleplayer
8690,Racing
8690,Simulation
8780,Racing
8780,Simulation
8790,Racing
8790,Simulation
8790,Sports
8790,Multiplayer
8790,Singleplayer
8800,Strategy
8800,Turn-Based Strategy
8800,4X
8800,Turn-Based
8800,Multiplayer
8800,Singleplayer
8800,Historical
8800,Moddable
8800,Grand Strategy
8850,FPS
8850,Action
8850,Singleplayer
8850,Atmospheric
8850,Story Rich
8850,Shooter
8850,First-Person
8850,Horror
8850,Steampunk
8850,Sci-fi
8850,Multiplayer
8850,Underwater
8850,RPG
8850,Adventure
8850,Dystopian 
8850,Action RPG
8850,Dark
8850,Philisophical
8850,Great Soundtrack
8850,Linear
8870,FPS
8870,Action
8870,Story Rich
8870,Singleplayer
8870,Steampunk
8870,Shooter
8870,Atmospheric
8870,First-Person
8870,Alternate History
8870,Adventure
8870,Great Soundtrack
8870,Dystopian 
8870,Sci-fi
8870,Time Travel
8870,Fantasy
8870,Linear
8870,Gore
8870,RPG
8870,Political
8870,Controller
8880,RPG
8880,Strategy
8880,Superhero
8880,Real-Time with Pause
8880,Singleplayer
8880,Comic Book
8880,Classic
8880,Multiplayer
8880,Tactical
8890,RPG
8890,Strategy
8890,Superhero
8890,Real-Time with Pause
8930,Turn-Based Strategy
8930,Strategy
8930,Turn-Based
8930,Multiplayer
8930,Historical
8930,4X
8930,Singleplayer
8930,Hex Grid
8930,Grand Strategy
8930,Co-op
8930,Replay Value
8930,Moddable
8930,Tactical
8930,Economy
8930,Diplomacy
8930,Simulation
8930,Great Soundtrack
8930,Touch-Friendly
8930,Classic
8930,Education
8970,Indie
8970,Point &amp; Click
8980,FPS
8980,RPG
8980,Co-op
8980,Action
8980,Loot
8980,Online Co-Op
8980,Shooter
8980,First-Person
8980,Sci-fi
8980,Comedy
8980,Multiplayer
8980,Open World
8980,Post-apocalyptic
8980,Singleplayer
8980,Action RPG
8980,Funny
8980,Gore
8980,Dark Humor
8980,Adventure
8980,Local Co-Op
8990,RPG
8990,Action
8990,Zombies
9000,Action
9000,FPS
9000,Classic
9000,World War II
9000,Retro
9000,Shooter
9000,Singleplayer
9000,1990's
9010,Action
9010,FPS
9010,Classic
9010,World War II
9010,Alternate History
9010,Supernatural
9010,Singleplayer
9010,Atmospheric
9010,Shooter
9010,First-Person
9010,Multiplayer
9010,Horror
9010,Sci-fi
9010,Gore
9010,Stealth
9010,Zombies
9010,Adventure
9030,Action
9030,FPS
9030,Shooter
9030,Classic
9030,First-Person
9040,Action
9040,FPS
9040,Shooter
9040,Classic
9040,First-Person
9050,Horror
9050,FPS
9050,Action
9050,Sci-fi
9050,Dark
9050,First-Person
9050,Shooter
9050,Classic
9050,Singleplayer
9050,Zombies
9050,Atmospheric
9050,Survival Horror
9050,Gore
9050,Demons
9050,Futuristic
9050,Moddable
9050,Mars
9050,Co-op
9050,Multiplayer
9050,Adventure
9060,Action
9060,Classic
9060,FPS
9060,Fantasy
9060,Gothic
9060,First-Person
9060,Shooter
9060,Retro
9060,Singleplayer
9060,1990's
9060,Dark Fantasy
9070,Action
9070,FPS
9070,Horror
9070,Sci-fi
9070,Dark
9070,Survival Horror
9070,Atmospheric
9070,Shooter
9070,First-Person
9070,Singleplayer
9160,Action
9160,FPS
9160,Classic
9160,Shooter
9160,Sci-fi
9160,First-Person
9160,Singleplayer
9160,1990's
9160,Retro
9160,Zombies
9160,Gore
9160,Demons
9160,Difficult
9180,Platformer
9180,Classic
9180,Action
9180,2D
9180,Retro
9180,1990's
9180,Sci-fi
9180,Singleplayer
9200,FPS
9200,Post-apocalyptic
9200,Action
9200,Shooter
9200,Open World
9200,Racing
9200,First-Person
9200,Singleplayer
9200,Sci-fi
9200,Atmospheric
9200,Adventure
9200,Co-op
9200,RPG
9200,Multiplayer
9200,Gore
9200,Horror
9200,Crafting
9200,Linear
9200,Online Co-Op
9200,Benchmark
9310,Strategy
9310,Warhammer 40K
9310,RTS
9310,Sci-fi
9310,Games Workshop
9310,Base-Building
9310,Singleplayer
9310,Multiplayer
9310,Real-Time
9310,Tactical
9310,Futuristic
9310,Action
9340,Strategy
9340,Action
9340,RTS
9340,World War II
9340,Multiplayer
9340,Singleplayer
9340,Tactical
9340,Military
9340,Base-Building
9340,Tanks
9350,Strategy
9350,RTS
9350,Sci-fi
9350,Multiplayer
9350,Real-Time
9350,Co-op
9350,Real-Time with Pause
9350,Singleplayer
9350,Action
9350,Robots
9350,Base-Building
9350,Classic
9350,Space
9420,Strategy
9420,RTS
9420,Sci-fi
9420,Multiplayer
9420,Grand Strategy
9420,Singleplayer
9420,Co-op
9420,Moddable
9420,Real-Time with Pause
9420,Competitive
9420,Base-Building
9420,Robots
9420,Action
9420,Real-Time
9420,Online Co-Op
9420,Adventure
9450,Warhammer 40K
9450,Strategy
9450,RTS
9450,Sci-fi
9450,Base-Building
9450,Real-Time
9450,Multiplayer
9450,Games Workshop
9450,Singleplayer
9450,Classic
9450,Futuristic
9450,Action
9450,Adventure
9450,Atmospheric
9450,Great Soundtrack
9460,Action
9460,FPS
9460,Shooter
9460,Co-op
9460,Singleplayer
9460,Multiplayer
9460,Military
9460,Open World
9480,Open World
9480,Action
9480,Third-Person Shooter
9480,Sandbox
9480,Character Customization
9480,Comedy
9480,Co-op
9480,Third Person
9480,Online Co-Op
9480,Singleplayer
9480,Co-op Campaign
9480,Replay Value
9480,Multiplayer
9480,Crime
9480,Female Protagonist
9480,Funny
9480,Shooter
9480,Great Soundtrack
9480,Adventure
9480,Moddable
9500,Indie
9500,Platformer
9500,Physics
9500,Puzzle
9500,Local Multiplayer
9500,2D
9500,Local Co-Op
9500,Puzzle-Platformer
9500,Singleplayer
9710,Action
9710,Western
9710,Strategy
9710,Tactical
9730,Simulation
9730,City Builder
9730,Management
9760,Action
9760,Strategy
9760,RTS
9800,Action
9800,Stealth
9800,Adventure
9800,World War II
9800,Singleplayer
9800,Open World
9850,Strategy
9850,RTS
9850,Multiplayer
9850,Singleplayer
9850,War
9850,Great Soundtrack
9850,Atmospheric
9850,Cult Classic
9850,Tactical
9850,Classic
9850,Cold War
9870,Action
9870,Comedy
9870,Third Person
9870,Singleplayer
9870,Supernatural
9870,1980s
9870,Adventure
9870,Third-Person Shooter
9870,Multiplayer
9870,Classic
9870,Horror
9870,Funny
9880,Free to Play
9880,Superhero
9880,Massively Multiplayer
9880,RPG
9880,MMORPG
9880,Character Customization
9880,Multiplayer
9880,Action
9880,Open World
9880,Third Person
9880,Co-op
9880,Adventure
9900,Free to Play
9900,Massively Multiplayer
9900,Sci-fi
9900,Space
9900,RPG
9900,MMORPG
9900,Action
9900,Multiplayer
9900,Open World
9900,Third Person
9900,Adventure
9900,Character Customization
9900,Co-op
9900,Strategy
9900,Online Co-Op
9900,PvE
9900,Singleplayer
9900,PvP
9900,Tactical
9900,Action RPG
9908,Massively Multiplayer
9908,RPG
9908,Free to Play
9930,Racing
9930,Open World
9930,Multiplayer
9930,Simulation
9930,Driving
9930,Singleplayer
9930,Atmospheric
9930,Sports
9930,Sandbox
9930,Realistic
9930,First-Person
9930,Arcade
9930,Massively Multiplayer
9930,Co-op
9930,Action
9940,Anime
9940,Action
9940,Platformer
9940,Female Protagonist
9940,Adventure
9940,Singleplayer
9940,Indie
9940,Sci-fi
9940,Hack and Slash
9940,Fantasy
9940,Cute
9960,Adventure
9970,Action
9970,Space
9980,Casual
9980,Puzzle
9980,Relaxing
9980,Exploration
9990,Action
9990,Adventure
9990,Local Co-Op
9992,Action
9992,Adventure
10090,Zombies
10090,World War II
10090,FPS
10090,Action
10090,Multiplayer
10090,Shooter
10090,Co-op
10090,Moddable
10090,First-Person
10090,Singleplayer
10090,War
10090,Online Co-Op
10090,Gore
10090,Historical
10090,Survival
10090,Classic
10090,Tanks
10090,Great Soundtrack
10090,Adventure
10090,Horror
10110,Adventure
10110,Point &amp; Click
10110,Classic
10110,Sci-fi
10110,Comedy
10110,Space
10110,Retro
10110,Pixel Graphics
10110,1990's
10110,1980s
10120,Action
10120,Casual
10120,Space
10120,On-Rails Shooter
10130,Action
10130,FPS
10130,Time Manipulation
10130,Sci-fi
10130,Atmospheric
10130,First-Person
10130,Shooter
10130,Singleplayer
10130,Bullet Time
10130,Classic
10130,Multiplayer
10140,Sports
10140,Golf
10140,Mini Golf
10150,Action
10150,Open World
10150,Adventure
10150,Third Person
10150,Singleplayer
10150,Gore
10150,Parkour
10150,Superhero
10150,Zombies
10150,Hack and Slash
10150,Action-Adventure
10150,Sci-fi
10150,Violent
10150,Sandbox
10150,Story Rich
10150,Stealth
10150,RPG
10150,Atmospheric
10150,Controller
10180,Action
10180,FPS
10180,Multiplayer
10180,Shooter
10180,First-Person
10180,Singleplayer
10180,Co-op
10180,War
10180,Online Co-Op
10180,PvP
10180,Military
10180,Great Soundtrack
10180,Adventure
10180,Story Rich
10180,Atmospheric
10180,Linear
10180,Tactical
10180,Strategy
10180,Moddable
10180,Zombies
10195,Action
10195,Multiplayer
10195,FPS
10196,Action
10196,FPS
10196,Multiplayer
10220,Action
10220,Dark Humor
10220,Gore
10220,Third-Person Shooter
10220,Open World
10220,Funny
10220,Violent
10220,Third Person
10220,Shooter
10220,Singleplayer
10220,Comedy
10220,Sandbox
10220,FPS
10220,Mature
10220,Adventure
10220,Family Friendly
10230,Adventure
10230,Point &amp; Click
10240,Adventure
10240,Point &amp; Click
10250,Simulation
10260,Simulation
10270,RPG
10270,Turn-Based Strategy
10270,Strategy
10270,Turn-Based
10270,Fantasy
10270,Dark Fantasy
10270,Multiplayer
10270,Singleplayer
10270,Gothic
10460,Action
10460,Third-Person Shooter
10500,Strategy
10500,Historical
10500,Military
10500,Grand Strategy
10500,Turn-Based Strategy
10500,War
10500,Tactical
10500,RTS
10500,Multiplayer
10500,Singleplayer
10500,Turn-Based
10500,America
10500,Great Soundtrack
10500,Naval
10500,Action
10500,Turn-Based Tactics
10500,Atmospheric
10500,Real Time Tactics
10500,Adventure
10500,Classic
10520,Sports
10530,Action
10530,RPG
10530,Sci-fi
10600,Strategy
10604,Strategy
10606,Strategy
10607,Strategy
10608,Strategy
10680,Action
10680,FPS
10680,Aliens
10680,Sci-fi
10680,Multiplayer
10680,Horror
10680,Shooter
10680,Singleplayer
10680,Stealth
10680,First-Person
10680,Gore
10680,Atmospheric
10680,Co-op
10680,Survival
10680,Hunting
10680,Adventure
10680,Survival Horror
10680,Blood
10680,Strategy
10680,Online Co-Op
10695,Action
10697,Action
11020,Racing
11020,Free to Play
11020,Multiplayer
11020,Singleplayer
11020,Arcade
11020,Massively Multiplayer
11020,Level Editor
11020,Simulation
11020,Action
11020,Competitive
11020,Adventure
11020,Difficult
11020,Sandbox
11040,Adventure
11040,RPG
11040,Point &amp; Click
11040,Detective
11040,Mystery
11040,Puzzle
11050,Adventure
11050,Point &amp; Click
11050,Vampire
11130,Adventure
11130,Point &amp; Click
11130,First-Person
11130,Mystery
11130,Detective
11140,Adventure
11140,Lovecraftian
11140,Point &amp; Click
11140,Detective
11140,Mystery
11140,First-Person
11140,Horror
11150,Adventure
11150,Point &amp; Click
11150,Mystery
11150,Detective
11180,Adventure
11180,Point &amp; Click
11180,Hidden Object
11190,Adventure
11190,Point &amp; Click
11190,RPG
11190,Detective
11190,Mystery
11190,Puzzle
11200,Action
11200,Isometric
11200,Sci-fi
11200,Shooter
11200,Top-Down Shooter
11200,Co-op
11200,Local Co-Op
11200,Top-Down
11200,Singleplayer
11200,Aliens
11230,Indie
11230,Casual
11230,Racing
11230,Multiplayer
11230,Platformer
11240,Action
11240,FPS
11240,Space
11240,Indie
11240,Strategy
11240,Trading
11240,Sci-fi
11250,Simulation
11250,Strategy
11250,World War II
